t,cmd,setL,setR,rpsL,rpsR,uFFL,uFFR,uPIDL,uPIDR,outL,outR
10.335,W,1.140,1.800,0.871,2.105,0.3822,0.5340,-0.0067,-0.3306,0.3543,0.2738
10.356,W,1.200,1.800,1.016,2.104,0.3960,0.5340,-0.2507,-0.1787,0.2543,0.3553
10.376,W,1.260,1.800,1.193,2.105,0.4098,0.5340,-0.4026,-0.1858,0.1543,0.3482
10.396,W,1.320,1.800,1.231,2.100,0.4236,0.5340,-0.0421,-0.1672,0.2543,0.3668
10.415,W,1.380,1.800,1.245,2.124,0.4374,0.5340,0.0458,-0.2546,0.3543,0.2794
10.436,W,1.440,1.800,1.312,2.114,0.4512,0.5340,-0.0919,-0.1646,0.3593,0.3694
10.458,W,1.500,1.800,1.458,2.114,0.4650,0.5340,-0.3389,-0.1882,0.2593,0.3458
10.478,W,1.560,1.800,1.596,2.176,0.4788,0.5340,-0.3659,-0.3795,0.1593,0.2458
10.498,W,1.620,1.800,1.611,2.124,0.4926,0.5340,-0.0323,-0.0644,0.2593,0.3458
10.517,W,1.680,1.800,1.601,2.183,0.5064,0.5340,0.0735,-0.3762,0.3593,0.2458
10.540,W,1.740,1.800,1.663,2.169,0.5202,0.5340,-0.1092,-0.1872,0.4110,0.3458
10.561,W,1.800,1.800,1.820,2.257,0.5340,0.5340,-0.4057,-0.4950,0.3110,0.2458
10.582,W,1.800,1.800,1.872,2.218,0.5340,0.5340,-0.1729,-0.1545,0.3611,0.3458
10.605,W,1.800,1.800,1.892,2.183,0.5340,0.5340,-0.1048,-0.1415,0.4292,0.3925
10.629,W,1.800,1.800,1.968,2.260,0.5340,0.5340,-0.2912,-0.4670,0.3292,0.2925
10.651,W,1.800,1.800,2.066,2.272,0.5340,0.5340,-0.4036,-0.3153,0.2292,0.2187
10.673,W,1.800,1.800,2.056,2.322,0.5340,0.5340,-0.1303,-0.4362,0.3292,0.1187
10.693,W,1.800,1.800,2.062,2.261,0.5340,0.5340,-0.1713,-0.1262,0.3627,0.2187
10.709,W,1.800,1.800,2.158,2.158,0.5340,0.5340,-0.4537,0.0446,0.2627,0.3187
10.729,W,1.800,1.800,2.131,2.131,0.5340,0.5340,-0.1311,-0.1308,0.3627,0.4032
10.749,W,1.800,1.800,2.071,2.145,0.5340,0.5340,-0.0141,-0.2434,0.4627,0.3032
10.769,W,1.800,1.800,2.104,2.104,0.5340,0.5340,-0.2645,-0.0792,0.3627,0.4032
10.791,W,1.800,1.800,2.166,2.022,0.5340,0.5340,-0.3751,0.0724,0.2627,0.5032
10.812,W,1.800,1.800,2.109,2.179,0.5340,0.5340,-0.0415,-0.6207,0.3627,0.4032
10.833,W,1.800,1.800,2.115,2.188,0.5340,0.5340,-0.2063,-0.2567,0.3277,0.3032
10.852,W,1.800,1.800,2.097,2.169,0.5340,0.5340,-0.1322,-0.1741,0.4018,0.3599
10.872,W,1.800,1.800,2.119,2.192,0.5340,0.5340,-0.2466,-0.2922,0.3018,0.2599
10.892,W,1.800,1.800,2.105,2.177,0.5340,0.5340,-0.1462,-0.1888,0.3878,0.3452
10.914,W,1.800,1.800,2.074,2.222,0.5340,0.5340,-0.0870,-0.3642,0.4470,0.2452
10.936,W,1.800,1.800,2.126,2.126,0.5340,0.5340,-0.3268,0.0435,0.3470,0.3452
10.957,W,1.800,1.800,2.152,2.219,0.5340,0.5340,-0.2754,-0.4842,0.2586,0.2452
10.975,W,1.800,1.800,2.144,2.211,0.5340,0.5340,-0.1860,-0.2251,0.3480,0.3089
10.996,W,1.800,1.800,2.094,2.163,0.5340,0.5340,-0.0507,-0.0995,0.4480,0.4089
11.018,W,1.800,1.800,2.103,2.176,0.5340,0.5340,-0.2061,-0.2569,0.3480,0.3089
11.038,W,1.800,1.800,2.120,2.193,0.5340,0.5340,-0.2329,-0.2778,0.3011,0.2562
11.058,W,1.800,1.800,2.144,2.144,0.5340,0.5340,-0.2665,-0.0841,0.2675,0.3562
11.077,W,1.800,1.800,2.140,2.139,0.5340,0.5340,-0.1932,-0.1928,0.3408,0.3412
11.095,W,1.800,1.800,2.130,2.130,0.5340,0.5340,-0.1743,-0.1744,0.3597,0.3596
11.117,W,1.800,1.800,2.127,2.127,0.5340,0.5340,-0.1892,-0.1892,0.3448,0.3448
11.137,W,1.800,1.800,2.098,2.171,0.5340,0.5340,-0.1064,-0.3307,0.4276,0.2448
11.158,W,1.800,1.800,2.099,2.169,0.5340,0.5340,-0.1815,-0.2175,0.3525,0.3165
11.177,W,1.800,1.800,2.123,2.123,0.5340,0.5340,-0.2538,-0.0788,0.2802,0.4165
11.199,W,1.800,1.800,2.212,2.064,0.5340,0.5340,-0.4690,-0.0121,0.1802,0.5165
11.218,W,1.800,1.800,2.090,2.162,0.5340,0.5340,0.1306,-0.4610,0.2802,0.4165
11.237,W,1.800,1.800,2.093,2.162,0.5340,0.5340,-0.1823,-0.2184,0.3517,0.3165
11.255,W,1.800,1.800,2.056,2.277,0.5340,0.5340,-0.0632,-0.5726,0.4517,0.2165
11.276,W,1.800,1.800,2.058,2.126,0.5340,0.5340,-0.1581,0.1812,0.3759,0.3165
11.294,W,1.800,1.800,2.085,2.085,0.5340,0.5340,-0.2397,-0.0692,0.2943,0.4165
11.315,W,1.800,1.800,2.103,2.030,0.5340,0.5340,-0.2253,0.0002,0.3087,0.5165
11.336,W,1.800,1.800,2.069,2.143,0.5340,0.5340,-0.0786,-0.4895,0.4087,0.4165
11.357,W,1.800,1.800,2.110,2.183,0.5340,0.5340,-0.2877,-0.3277,0.3087,0.3165
11.377,W,1.800,1.800,2.015,2.231,0.5340,0.5340,0.1079,-0.3806,0.4087,0.2165
11.395,W,1.800,1.800,2.094,2.234,0.5340,0.5340,-0.3737,-0.2661,0.3087,0.2679
11.414,W,1.800,1.800,2.083,2.157,0.5340,0.5340,-0.1409,-0.0222,0.3931,0.3679
11.436,W,1.800,1.800,2.105,2.032,0.5340,0.5340,-0.2379,0.1724,0.2961,0.4679
11.457,W,1.800,1.800,2.126,2.199,0.5340,0.5340,-0.2494,-0.6576,0.2846,0.3679
11.478,W,1.800,1.800,2.120,2.193,0.5340,0.5340,-0.1773,-0.2208,0.3567,0.3132
11.497,W,1.800,1.800,2.028,2.246,0.5340,0.5340,0.0935,-0.3979,0.4567,0.2132
11.517,W,1.800,1.800,2.135,2.135,0.5340,0.5340,-0.4682,0.0756,0.3567,0.3132
11.538,W,1.800,1.800,2.132,2.132,0.5340,0.5340,-0.1918,-0.1916,0.3422,0.3424
11.559,W,1.800,1.800,2.148,2.148,0.5340,0.5340,-0.2493,-0.2499,0.2847,0.2841
11.579,W,1.800,1.800,2.177,2.104,0.5340,0.5340,-0.2972,-0.0720,0.2368,0.3841
11.598,W,1.800,1.800,2.111,2.181,0.5340,0.5340,-0.0220,-0.4213,0.3368,0.2841
11.617,W,1.800,1.800,2.107,2.179,0.5340,0.5340,-0.1733,-0.2228,0.3607,0.3112
11.636,W,1.800,1.800,2.065,2.213,0.5340,0.5340,-0.0557,-0.3310,0.4607,0.2112
11.656,W,1.800,1.800,2.084,2.153,0.5340,0.5340,-0.2175,-0.0638,0.3607,0.3112
11.677,W,1.800,1.800,2.107,2.034,0.5340,0.5340,-0.2413,0.1565,0.2927,0.4112
11.697,W,1.800,1.800,2.220,2.072,0.5340,0.5340,-0.5363,-0.2584,0.1927,0.3112
11.714,W,1.800,1.800,2.113,2.113,0.5340,0.5340,0.0801,-0.2900,0.2927,0.2440
11.733,W,1.800,1.800,2.020,2.090,0.5340,0.5340,0.1018,-0.1145,0.3927,0.3440
11.753,W,1.800,1.800,1.987,2.064,0.5340,0.5340,-0.0316,-0.0938,0.4927,0.4402
11.775,W,1.800,1.800,2.106,2.034,0.5340,0.5340,-0.4809,-0.0648,0.3927,0.4692
11.798,W,1.800,1.800,2.185,2.112,0.5340,0.5340,-0.4266,-0.3831,0.2927,0.3692
11.818,W,1.800,1.800,2.121,2.121,0.5340,0.5340,-0.0327,-0.2139,0.3927,0.3201
11.837,W,1.800,1.800,2.096,2.166,0.5340,0.5340,-0.1159,-0.3331,0.4181,0.2201
11.858,W,1.800,1.800,2.126,2.199,0.5340,0.5340,-0.2695,-0.3215,0.3181,0.2125
11.876,W,1.800,1.800,2.184,2.111,0.5340,0.5340,-0.3752,0.0328,0.2181,0.3125
11.896,W,1.800,1.800,2.125,2.052,0.5340,0.5340,-0.0487,-0.0028,0.3181,0.4125
11.915,W,1.800,1.800,2.106,2.106,0.5340,0.5340,-0.1355,-0.3186,0.3985,0.3125
11.935,W,1.800,1.800,2.058,2.131,0.5340,0.5340,-0.0338,-0.2615,0.4985,0.2725
11.957,W,1.800,1.800,2.116,2.116,0.5340,0.5340,-0.3358,-0.1527,0.3985,0.3725
11.979,W,1.800,1.800,2.223,2.084,0.5340,0.5340,-0.5216,-0.0905,0.2985,0.4435
12.000,W,1.800,1.800,2.161,2.161,0.5340,0.5340,-0.0621,-0.4099,0.3985,0.3435
12.020,W,1.800,1.800,2.125,2.199,0.5340,0.5340,-0.1058,-0.3327,0.4282,0.2435
12.041,W,1.800,1.800,2.101,2.171,0.5340,0.5340,-0.1187,-0.1526,0.4153,0.3435
12.061,W,1.800,1.800,2.187,2.187,0.5340,0.5340,-0.4479,-0.2728,0.3153,0.2612
12.081,W,1.800,1.800,2.170,2.100,0.5340,0.5340,-0.1805,0.0368,0.3535,0.3612
12.102,W,1.800,1.800,2.160,2.229,0.5340,0.5340,-0.1889,-0.5801,0.3451,0.2612
12.120,W,1.800,1.800,2.193,2.119,0.5340,0.5340,-0.3182,0.0828,0.2451,0.3612
12.140,W,1.800,1.800,2.160,2.160,0.5340,0.5340,-0.1331,-0.3160,0.3451,0.2612
12.160,W,1.800,1.800,2.113,2.114,0.5340,0.5340,-0.0729,-0.0730,0.4451,0.3612
12.178,W,1.800,1.800,2.136,2.136,0.5340,0.5340,-0.2587,-0.2588,0.3451,0.2752
12.203,W,1.800,1.800,2.122,1.976,0.5340,0.5340,-0.1576,0.2966,0.3764,0.3752
12.222,W,1.800,1.800,2.193,2.193,0.5340,0.5340,-0.4118,-0.7780,0.2764,0.2752
12.241,W,1.800,1.800,2.159,2.090,0.5340,0.5340,-0.1325,0.0836,0.3764,0.3752
12.259,W,1.800,1.800,2.167,2.097,0.5340,0.5340,-0.2388,-0.1962,0.2952,0.3378
12.278,W,1.800,1.800,2.138,2.061,0.5340,0.5340,-0.1310,-0.0679,0.3952,0.4378
12.298,W,1.800,1.800,2.067,2.141,0.5340,0.5340,0.0176,-0.4045,0.4952,0.3378
12.321,W,1.800,1.800,2.181,2.108,0.5340,0.5340,-0.5146,-0.1032,0.3952,0.4308
12.344,W,1.800,1.800,2.167,2.167,0.5340,0.5340,-0.1845,-0.3667,0.3495,0.3308
12.364,W,1.800,1.800,2.203,2.134,0.5340,0.5340,-0.3315,-0.1180,0.2495,0.4160
12.384,W,1.800,1.800,2.119,2.189,0.5340,0.5340,0.0190,-0.3723,0.3495,0.3160
12.403,W,1.800,1.800,2.111,2.183,0.5340,0.5340,-0.1661,-0.2148,0.3679,0.3192
12.424,W,1.800,1.800,2.133,2.132,0.5340,0.5340,-0.2543,-0.0722,0.2797,0.4192
12.444,W,1.800,1.800,2.103,2.176,0.5340,0.5340,-0.1082,-0.3335,0.3797,0.3192
12.463,W,1.800,1.800,2.105,2.175,0.5340,0.5340,-0.1863,-0.2223,0.3477,0.3117
12.485,W,1.800,1.800,2.117,2.190,0.5340,0.5340,-0.2205,-0.2713,0.3135,0.2627
12.504,W,1.800,1.800,2.168,2.168,0.5340,0.5340,-0.3497,-0.1675,0.2135,0.3627
12.520,W,1.800,1.800,2.132,2.203,0.5340,0.5340,-0.1092,-0.3294,0.3135,0.2627
12.542,W,1.800,1.800,2.013,2.157,0.5340,0.5340,0.1708,-0.0972,0.4135,0.3627
12.563,W,1.800,1.800,2.071,2.145,0.5340,0.5340,-0.3075,-0.1776,0.3135,0.3564
12.581,W,1.800,1.800,2.099,2.171,0.5340,0.5340,-0.2504,-0.2895,0.2836,0.2564
12.599,W,1.800,1.800,2.050,2.123,0.5340,0.5340,-0.0271,-0.0731,0.3836,0.3564
12.621,W,1.800,1.800,2.031,2.104,0.5340,0.5340,-0.0914,-0.1334,0.4426,0.4006
12.643,W,1.800,1.800,2.088,2.157,0.5340,0.5340,-0.3141,-0.3487,0.3426,0.3006
12.660,W,1.800,1.800,2.127,2.054,0.5340,0.5340,-0.2960,0.1058,0.2426,0.4006
12.681,W,1.800,1.800,2.051,2.125,0.5340,0.5340,0.0392,-0.3714,0.3426,0.3006
12.701,W,1.800,1.800,2.097,2.097,0.5340,0.5340,-0.2923,-0.1093,0.2426,0.4006
12.721,W,1.800,1.800,2.052,2.126,0.5340,0.5340,-0.0394,-0.2666,0.3426,0.3006
12.740,W,1.800,1.800,2.027,2.172,0.5340,0.5340,-0.0731,-0.3387,0.4426,0.2006
12.760,W,1.800,1.800,2.118,2.118,0.5340,0.5340,-0.4196,-0.0576,0.3426,0.3006
12.781,W,1.800,1.800,2.050,2.050,0.5340,0.5340,0.0210,0.0213,0.4426,0.4006
12.803,W,1.800,1.800,2.155,2.016,0.5340,0.5340,-0.4763,-0.0457,0.3426,0.4883
12.825,W,1.800,1.800,2.191,2.118,0.5340,0.5340,-0.3244,-0.4455,0.2426,0.3883
12.844,W,1.800,1.800,2.110,2.183,0.5340,0.5340,0.0161,-0.3924,0.3426,0.2883
12.863,W,1.800,1.800,2.111,2.184,0.5340,0.5340,-0.1876,-0.2312,0.3464,0.3028
12.881,W,1.800,1.800,2.145,2.219,0.5340,0.5340,-0.2931,-0.3397,0.2464,0.2028
12.901,W,1.800,1.800,2.041,2.114,0.5340,0.5340,0.1165,0.0749,0.3464,0.3028
12.922,W,1.800,1.800,2.164,2.095,0.5340,0.5340,-0.5273,-0.1289,0.2464,0.4028
12.944,W,1.800,1.800,2.107,2.107,0.5340,0.5340,-0.0401,-0.2144,0.3464,0.3196
12.963,W,1.800,1.800,2.060,2.134,0.5340,0.5340,-0.0399,-0.2687,0.4464,0.2653
12.982,W,1.800,1.800,2.131,2.131,0.5340,0.5340,-0.3770,-0.1922,0.3464,0.3418
13.000,W,1.800,1.800,2.106,2.105,0.5340,0.5340,-0.1188,-0.1186,0.4152,0.4154
13.023,W,1.800,1.800,2.093,2.093,0.5340,0.5340,-0.1454,-0.1461,0.3886,0.3879
13.041,S,1.740,1.740,2.127,2.127,0.5202,0.5202,-0.3150,-0.3147,0.2886,0.2879
13.058,S,1.680,1.680,1.977,2.124,0.5064,0.5064,0.1944,-0.2599,0.3886,0.2465
13.077,S,1.620,1.620,1.959,2.031,0.4926,0.4926,-0.1561,-0.0149,0.3365,0.3465
13.097,S,1.560,1.560,1.893,1.963,0.4788,0.4788,-0.0368,-0.0727,0.4365,0.4061
13.117,S,1.500,1.500,1.954,1.882,0.4650,0.4650,-0.4253,-0.0257,0.3365,0.4393
13.137,S,1.440,1.440,1.956,1.883,0.4512,0.4512,-0.3128,-0.2687,0.2365,0.3393
13.156,S,1.380,1.380,1.907,1.907,0.4374,0.4374,-0.1929,-0.3747,0.2445,0.2393
13.175,S,1.320,1.320,1.745,1.891,0.4236,0.4236,0.1478,-0.3026,0.3445,0.1393
13.197,S,1.260,1.260,1.749,1.679,0.4098,0.4098,-0.3029,0.2787,0.2445,0.2393
13.214,S,1.200,1.200,1.701,1.624,0.3960,0.3960,-0.1792,-0.1172,0.2168,0.2788
13.234,S,1.140,1.140,1.688,1.547,0.3822,0.3822,-0.2965,-0.0526,0.1168,0.3296
13.253,S,1.080,1.080,1.538,1.538,0.3684,0.3684,0.0985,-0.2529,0.2168,0.2296
13.273,S,1.020,1.020,1.390,1.537,0.3546,0.3546,0.1481,-0.3055,0.3168,0.1296
13.292,S,0.960,0.960,1.314,1.533,0.3408,0.3408,-0.0214,-0.3345,0.3194,0.0296
13.312,S,0.900,0.900,1.458,1.385,0.3270,0.3270,-0.6951,0.0781,0.2194,0.1296
13.332,S,0.840,0.840,1.454,1.091,0.3132,0.3132,-0.3590,0.5859,0.1194,0.2296
13.352,S,0.780,0.780,1.450,1.088,0.2994,0.2994,-0.3924,-0.1773,0.0194,0.1296
13.371,S,0.720,0.720,1.211,1.069,0.2856,0.2856,0.3032,-0.1616,0.1194,0.1240
13.391,S,0.660,0.660,1.026,1.026,0.2718,0.2718,0.2440,-0.1122,0.2194,0.1596
13.411,S,0.600,0.600,0.878,0.878,0.2580,0.2580,0.2022,0.2023,0.3194,0.2596
13.431,S,0.540,0.540,0.943,0.943,0.2442,0.2442,-0.4043,-0.4045,0.2194,0.1596
13.451,S,0.480,0.480,1.064,0.922,0.2304,0.2304,-0.6521,-0.2121,0.1194,0.0596
13.471,S,0.420,0.420,0.957,0.883,0.2166,0.2166,-0.0548,-0.1814,0.1618,0.0352
13.490,S,0.360,0.360,0.873,0.727,0.2028,0.2028,-0.0968,0.1700,0.1060,0.1352
13.510,S,0.300,0.300,0.803,0.511,0.1890,0.1890,-0.1278,0.4139,0.0612,0.2352
13.530,S,0.240,0.240,0.653,0.508,0.1752,0.1752,0.1280,-0.1523,0.1612,0.1352
13.550,S,0.180,0.180,0.649,0.505,0.1614,0.1614,-0.2727,-0.1882,0.0612,0.0352
13.570,S,0.120,0.120,0.584,0.438,0.1476,0.1476,-0.1145,-0.0228,0.0331,0.1248
13.590,S,0.060,0.060,0.435,0.363,0.1338,0.1338,0.1464,0.0063,0.1331,0.1401
13.610,S,-0.000,-0.000,0.218,0.218,0.0000,0.0000,0.4132,0.2319,0.2331,0.2319
13.630,S,-0.060,-0.060,0.145,0.290,-0.1338,-0.1338,0.0584,-0.3913,0.1331,0.1319
13.650,S,-0.120,-0.120,0.218,0.290,-0.1476,-0.1476,-0.3841,-0.2463,0.0331,0.0319
13.669,S,-0.180,-0.180,0.073,0.218,-0.1614,-0.1614,0.2113,-0.0568,0.0499,-0.0681
13.690,S,-0.240,-0.240,0.000,0.000,-0.1752,-0.1752,0.0373,0.3999,-0.0501,0.0319
13.709,S,-0.300,-0.300,0.000,0.000,-0.1890,-0.1890,-0.1800,-0.1800,-0.1501,-0.0681
13.730,S,-0.360,-0.360,-0.073,0.000,-0.2028,-0.2028,0.0088,-0.2160,-0.1940,-0.1681
13.750,S,-0.420,-0.420,-0.290,-0.145,-0.2166,-0.2166,0.4662,0.1978,-0.0940,-0.0681
13.770,S,-0.480,-0.480,-0.360,-0.288,-0.2304,-0.2304,0.1019,0.2415,-0.1285,0.0111
13.790,S,-0.540,-0.540,-0.293,-0.073,-0.2442,-0.2442,-0.3167,-0.8169,-0.2285,-0.0889
13.810,S,-0.600,-0.600,-0.363,-0.073,-0.2580,-0.2580,0.0334,-0.3179,-0.2246,-0.1889
13.830,S,-0.660,-0.660,-0.580,-0.145,-0.2718,-0.2718,0.4945,-0.1281,-0.1246,-0.2889
13.850,S,-0.720,-0.720,-0.581,-0.436,-0.2856,-0.2856,-0.0809,0.5561,-0.2246,-0.1889
13.870,S,-0.780,-0.780,-0.647,-0.503,-0.2994,-0.2994,0.0853,0.0028,-0.2141,-0.2889
13.891,S,-0.840,-0.840,-0.800,-0.654,-0.3132,-0.3132,0.3580,0.2666,-0.1141,-0.1889
13.911,S,-0.900,-0.900,-0.872,-0.800,-0.3270,-0.3270,0.1646,0.3026,-0.1624,-0.0889
13.931,S,-0.960,-0.960,-0.802,-0.875,-0.3408,-0.3408,-0.2705,0.1372,-0.2624,-0.1889
13.951,S,-1.020,-1.020,-0.943,-0.871,-0.3546,-0.3546,0.3064,-0.1005,-0.1624,-0.2889
13.971,S,-1.080,-1.080,-1.088,-1.088,-0.3684,-0.3684,0.3681,0.5491,-0.0624,-0.1889
13.991,S,-1.140,-1.140,-1.015,-1.160,-0.3822,-0.3822,-0.2569,0.1927,-0.1624,-0.1895
14.013,S,-1.200,-1.200,-0.939,-1.155,-0.3960,-0.3960,-0.3483,-0.0393,-0.2624,-0.2895
14.033,S,-1.260,-1.260,-1.165,-1.311,-0.4098,-0.4098,0.5095,0.4197,-0.1624,-0.1895
14.053,S,-1.320,-1.320,-1.217,-1.432,-0.4236,-0.4236,0.0668,0.3684,-0.2624,-0.0895
14.073,S,-1.380,-1.380,-1.142,-1.356,-0.4374,-0.4374,-0.3295,-0.2029,-0.3624,-0.1895
14.093,S,-1.440,-1.440,-1.387,-1.314,-0.4512,-0.4512,0.5792,-0.1821,-0.2624,-0.2895
14.115,S,-1.500,-1.500,-1.445,-1.517,-0.4650,-0.4650,0.1135,0.5198,-0.3515,-0.1895
14.133,S,-1.560,-1.560,-1.494,-1.493,-0.4788,-0.4788,0.0811,-0.0998,-0.3977,-0.2895
14.155,S,-1.620,-1.620,-1.668,-1.596,-0.4926,-0.4926,0.4651,0.2409,-0.2977,-0.2517
14.173,S,-1.680,-1.680,-1.721,-1.650,-0.5064,-0.5064,0.1580,0.1168,-0.3484,-0.3517
14.198,S,-1.740,-1.740,-1.771,-1.700,-0.5202,-0.5202,0.1415,0.1013,-0.3787,-0.4189
14.217,S,-1.800,-1.800,-1.823,-1.896,-0.5340,-0.5340,0.1442,0.5469,-0.3898,-0.3189
14.238,S,-1.800,-1.800,-1.944,-1.944,-0.5340,-0.5340,0.3887,0.2065,-0.2898,-0.3275
14.258,S,-1.800,-1.800,-1.915,-1.989,-0.5340,-0.5340,-0.0028,0.2256,-0.3898,-0.3084
14.279,S,-1.800,-1.800,-1.959,-2.031,-0.5340,-0.5340,0.2038,0.2447,-0.3302,-0.2893
14.300,S,-1.800,-1.800,-1.960,-2.105,-0.5340,-0.5340,0.0989,0.3673,-0.4302,-0.1893
14.320,S,-1.800,-1.800,-1.966,-2.038,-0.5340,-0.5340,0.1138,-0.0230,-0.4202,-0.2893
14.341,S,-1.800,-1.800,-2.088,-2.088,-0.5340,-0.5340,0.4786,0.2959,-0.3202,-0.2381
14.361,S,-1.800,-1.800,-2.117,-2.117,-0.5340,-0.5340,0.2623,0.2629,-0.2717,-0.2711
14.380,S,-1.800,-1.800,-1.964,-2.110,-0.5340,-0.5340,-0.2834,0.1677,-0.3717,-0.3663
14.402,S,-1.800,-1.800,-1.974,-2.047,-0.5340,-0.5340,0.1302,-0.0072,-0.4038,-0.4663
14.420,S,-1.800,-1.800,-2.043,-2.116,-0.5340,-0.5340,0.3174,0.3611,-0.3038,-0.3663
14.439,S,-1.800,-1.800,-2.042,-2.115,-0.5340,-0.5340,0.1415,0.1850,-0.3925,-0.3490
14.461,S,-1.800,-1.800,-2.031,-2.104,-0.5340,-0.5340,0.1119,0.1546,-0.4221,-0.3794
14.485,S,-1.800,-1.800,-2.168,-2.096,-0.5340,-0.5340,0.5649,0.1590,-0.3221,-0.3750
14.509,S,-1.800,-1.800,-2.188,-2.188,-0.5340,-0.5340,0.2828,0.4639,-0.2512,-0.2750
14.532,S,-1.800,-1.800,-2.210,-2.147,-0.5340,-0.5340,0.3008,0.1049,-0.2332,-0.3750
14.553,S,-1.800,-1.800,-2.186,-2.186,-0.5340,-0.5340,0.1722,0.3298,-0.3332,-0.2750
14.573,S,-1.800,-1.800,-2.027,-2.244,-0.5340,-0.5340,-0.2635,0.4099,-0.4332,-0.1750
14.593,S,-1.800,-1.800,-2.101,-2.171,-0.5340,-0.5340,0.3676,0.0419,-0.3332,-0.2750
14.613,S,-1.800,-1.800,-2.118,-2.191,-0.5340,-0.5340,0.2334,0.2844,-0.3006,-0.2496
14.631,S,-1.800,-1.800,-2.129,-2.129,-0.5340,-0.5340,0.2245,0.0424,-0.3095,-0.3496
14.650,S,-1.800,-1.800,-2.131,-2.058,-0.5340,-0.5340,0.2047,-0.0235,-0.3293,-0.4496
14.672,S,-1.800,-1.800,-2.032,-2.104,-0.5340,-0.5340,-0.1104,0.2985,-0.4293,-0.3496
14.695,S,-1.800,-1.800,-2.088,-2.160,-0.5340,-0.5340,0.3145,0.3563,-0.3293,-0.2496
14.713,S,-1.800,-1.800,-2.151,-2.221,-0.5340,-0.5340,0.3680,0.4032,-0.2293,-0.1496
14.731,S,-1.800,-1.800,-2.105,-2.175,-0.5340,-0.5340,0.0672,0.1109,-0.3293,-0.2496
14.749,S,-1.800,-1.800,-2.104,-2.104,-0.5340,-0.5340,0.1805,0.0050,-0.3535,-0.3496
14.771,S,-1.800,-1.800,-2.068,-2.068,-0.5340,-0.5340,0.0705,0.0709,-0.4535,-0.4496
14.794,S,-1.800,-1.800,-2.174,-2.101,-0.5340,-0.5340,0.4889,0.2642,-0.3535,-0.3496
14.818,S,-1.800,-1.800,-2.089,-2.162,-0.5340,-0.5340,-0.0373,0.3673,-0.4535,-0.2496
14.843,S,-1.800,-1.800,-2.242,-2.182,-0.5340,-0.5340,0.6480,0.2797,-0.3535,-0.2543
14.863,S,-1.800,-1.800,-2.236,-2.176,-0.5340,-0.5340,0.2454,0.2097,-0.2886,-0.3243
14.884,S,-1.800,-1.800,-2.222,-2.153,-0.5340,-0.5340,0.2180,0.1539,-0.3160,-0.3801
14.906,S,-1.800,-1.800,-2.101,-2.173,-0.5340,-0.5340,-0.1219,0.2761,-0.4160,-0.2801
14.927,S,-1.800,-1.800,-2.209,-2.142,-0.5340,-0.5340,0.5164,0.1276,-0.3160,-0.3801
14.950,S,-1.800,-1.800,-2.122,-2.188,-0.5340,-0.5340,-0.0251,0.3481,-0.4160,-0.2801
14.972,S,-1.800,-1.800,-2.165,-2.231,-0.5340,-0.5340,0.3265,0.3642,-0.3160,-0.1801
14.992,S,-1.800,-1.800,-2.216,-2.153,-0.5340,-0.5340,0.3776,0.0170,-0.2160,-0.2801
15.010,S,-1.800,-1.800,-2.169,-2.169,-0.5340,-0.5340,0.1035,0.2621,-0.3160,-0.2719
15.031,S,-1.800,-1.800,-2.124,-2.124,-0.5340,-0.5340,0.0819,0.0818,-0.4160,-0.3719
15.050,S,-1.800,-1.800,-2.053,-2.126,-0.5340,-0.5340,-0.0271,0.1998,-0.5160,-0.3342
15.074,S,-1.800,-1.800,-2.185,-2.048,-0.5340,-0.5340,0.5621,-0.0442,-0.4160,-0.4342
15.097,S,-1.800,-1.800,-2.194,-2.121,-0.5340,-0.5340,0.2585,0.3735,-0.3160,-0.3342
15.117,S,-1.800,-1.800,-2.217,-2.153,-0.5340,-0.5340,0.3077,0.2936,-0.2263,-0.2404
15.136,S,-1.800,-1.800,-2.216,-2.146,-0.5340,-0.5340,0.2463,0.1901,-0.2877,-0.3404
15.156,S,-1.800,-1.800,-2.137,-2.064,-0.5340,-0.5340,0.0068,-0.0483,-0.3877,-0.4404
15.179,D,-1.740,-1.740,-2.090,-2.163,-0.5202,-0.5202,0.0927,0.5005,-0.4275,-0.3404
15.192,D,-1.680,-1.680,-2.167,-2.232,-0.5064,-0.5064,0.4830,0.5061,-0.3275,-0.2404
15.223,D,-1.620,-1.620,-2.139,-2.139,-0.4926,-0.4926,0.2427,0.0784,-0.2499,-0.3404
15.242,D,-1.560,-1.560,-2.164,-2.164,-0.4788,-0.4788,0.4247,0.4251,-0.1499,-0.2404
15.262,D,-1.500,-1.500,-2.143,-2.143,-0.4650,-0.4650,0.3344,0.3336,-0.1306,-0.1404
15.281,D,-1.440,-1.440,-1.806,-1.806,-0.4512,-0.4512,-0.6232,-0.6220,-0.2306,-0.2404
15.297,D,-1.380,-1.380,-2.087,-2.155,-0.4374,-0.4374,1.0000,1.0000,-0.1306,-0.1404
15.318,D,-1.320,-1.320,-2.027,-2.177,-0.4236,-0.4236,0.2742,0.5714,-0.1494,-0.0404
15.334,D,-1.260,-1.260,-2.011,-2.011,-0.4098,-0.4098,0.4110,0.0360,-0.0494,-0.1404
15.354,D,-1.200,-1.200,-1.764,-1.911,-0.3960,-0.3960,-0.2807,0.1747,-0.1494,-0.2213
