t,cmd,setL,setR,rpsL,rpsR,outL,outR,Kp,Ki,Kd
12.544,W,0.210,0.270,0.073,0.145,0.0454,0.0750,0.600,0.000,0.000
12.564,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
12.584,W,0.210,0.270,0.073,0.218,0.0825,0.0315,0.600,0.000,0.000
12.604,W,0.210,0.270,0.072,0.216,0.0827,0.0322,0.600,0.000,0.000
12.624,W,0.210,0.270,0.146,0.146,0.0384,0.0744,0.600,0.000,0.000
12.644,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
12.664,W,0.210,0.270,0.145,0.145,0.0389,0.0750,0.600,0.000,0.000
12.684,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
12.704,W,0.210,0.270,0.145,0.218,0.0390,0.0315,0.600,0.000,0.000
12.724,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
12.744,W,0.210,0.270,0.145,0.145,0.0389,0.0750,0.600,0.000,0.000
12.764,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
12.784,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
12.804,W,0.210,0.270,0.145,0.290,0.0390,-0.0120,0.600,0.000,0.000
12.824,W,0.210,0.270,0.145,0.145,0.0389,0.0380,0.600,0.000,0.000
12.844,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
12.864,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
12.885,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
12.905,W,0.210,0.270,0.216,0.216,-0.0035,0.0325,0.600,0.000,0.000
12.925,W,0.210,0.270,0.146,0.146,0.0383,0.0743,0.600,0.000,0.000
12.944,W,0.210,0.270,0.145,0.217,0.0390,0.0315,0.600,0.000,0.000
12.964,W,0.210,0.270,0.144,0.216,0.0395,0.0322,0.600,0.000,0.000
12.984,W,0.210,0.270,0.073,0.146,0.0822,0.0744,0.600,0.000,0.000
13.004,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
13.025,W,0.210,0.270,0.145,0.217,0.0390,0.0315,0.600,0.000,0.000
13.044,W,0.210,0.270,0.218,0.145,-0.0047,0.0749,0.600,0.000,0.000
13.064,W,0.210,0.270,0.217,0.218,-0.0045,0.0315,0.600,0.000,0.000
13.085,W,0.210,0.270,0.072,0.215,0.0455,0.0327,0.600,0.000,0.000
13.104,W,0.210,0.270,0.147,0.147,0.0380,0.0740,0.600,0.000,0.000
13.124,W,0.210,0.270,0.073,0.218,0.0825,0.0315,0.600,0.000,0.000
13.144,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
13.164,W,0.210,0.270,0.144,0.216,0.0396,0.0324,0.600,0.000,0.000
13.184,W,0.210,0.270,0.146,0.219,0.0383,0.0304,0.600,0.000,0.000
13.205,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
13.225,W,0.210,0.270,0.145,0.144,0.0393,0.0753,0.600,0.000,0.000
13.244,W,0.210,0.270,0.146,0.218,0.0386,0.0309,0.600,0.000,0.000
13.264,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
13.284,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
13.304,W,0.210,0.270,0.072,0.216,0.0828,0.0325,0.600,0.000,0.000
13.324,W,0.210,0.270,0.073,0.293,0.0821,-0.0136,0.600,0.000,0.000
13.344,W,0.210,0.270,0.145,0.145,0.0390,0.0364,0.600,0.000,0.000
13.364,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
13.384,W,0.210,0.270,0.218,0.145,-0.0046,0.0749,0.600,0.000,0.000
13.404,W,0.210,0.270,0.073,0.218,0.0454,0.0314,0.600,0.000,0.000
13.424,W,0.210,0.270,0.145,0.217,0.0393,0.0319,0.600,0.000,0.000
13.444,W,0.210,0.270,0.073,0.146,0.0823,0.0747,0.600,0.000,0.000
13.464,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
13.484,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
13.504,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
13.524,W,0.210,0.270,0.145,0.217,0.0390,0.0315,0.600,0.000,0.000
13.544,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
13.564,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
13.584,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
13.604,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
13.624,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
13.644,W,0.210,0.270,0.145,0.217,0.0391,0.0317,0.600,0.000,0.000
13.664,W,0.210,0.270,0.073,0.218,0.0824,0.0312,0.600,0.000,0.000
13.684,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
13.704,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
13.724,W,0.210,0.270,0.218,0.218,-0.0046,0.0314,0.600,0.000,0.000
13.744,W,0.210,0.270,0.145,0.218,0.0389,0.0313,0.600,0.000,0.000
13.764,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
13.784,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
13.804,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
13.824,W,0.210,0.270,0.218,0.218,-0.0046,0.0314,0.600,0.000,0.000
13.844,W,0.210,0.270,0.145,0.218,0.0390,0.0315,0.600,0.000,0.000
13.864,W,0.210,0.270,0.144,0.217,0.0393,0.0320,0.600,0.000,0.000
13.884,W,0.210,0.270,0.145,0.218,0.0388,0.0312,0.600,0.000,0.000
13.904,W,0.210,0.270,0.073,0.145,0.0824,0.0747,0.600,0.000,0.000
13.924,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
13.944,W,0.210,0.270,0.214,0.214,0.0325,0.0334,0.600,0.000,0.000
13.964,W,0.210,0.270,0.147,0.221,0.0376,0.0293,0.600,0.000,0.000
13.984,W,0.210,0.270,0.218,0.218,-0.0046,0.0314,0.600,0.000,0.000
14.004,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
14.024,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
14.044,W,0.210,0.270,0.073,0.290,0.0825,0.0250,0.600,0.000,0.000
14.064,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
14.084,W,0.210,0.270,0.217,0.217,-0.0045,0.0315,0.600,0.000,0.000
14.104,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
14.124,W,0.210,0.270,0.072,0.217,0.0826,0.0318,0.600,0.000,0.000
14.144,W,0.210,0.270,0.146,0.218,0.0387,0.0310,0.600,0.000,0.000
14.164,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
14.184,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
14.204,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
14.224,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
14.244,W,0.210,0.270,0.144,0.216,0.0396,0.0324,0.600,0.000,0.000
14.264,W,0.210,0.270,0.073,0.219,0.0822,0.0305,0.600,0.000,0.000
14.284,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
14.304,W,0.210,0.270,0.145,0.145,0.0391,0.0751,0.600,0.000,0.000
14.324,W,0.210,0.270,0.145,0.145,0.0388,0.0748,0.600,0.000,0.000
14.344,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
14.364,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
14.384,W,0.210,0.270,0.145,0.290,0.0390,-0.0120,0.600,0.000,0.000
14.404,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
14.424,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
14.444,W,0.210,0.270,0.218,0.145,-0.0046,0.0749,0.600,0.000,0.000
14.464,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
14.484,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
14.504,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
14.524,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
14.544,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
14.564,W,0.210,0.270,0.072,0.217,0.0825,0.0315,0.600,0.000,0.000
14.584,W,0.210,0.270,0.145,0.218,0.0389,0.0313,0.600,0.000,0.000
14.604,W,0.210,0.270,0.145,0.145,0.0391,0.0751,0.600,0.000,0.000
14.624,W,0.210,0.270,0.145,0.218,0.0388,0.0311,0.600,0.000,0.000
14.644,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
14.664,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
14.684,W,0.210,0.270,0.144,0.215,0.0399,0.0328,0.600,0.000,0.000
14.704,W,0.210,0.270,0.147,0.147,0.0380,0.0740,0.600,0.000,0.000
14.724,W,0.210,0.270,0.145,0.218,0.0390,0.0315,0.600,0.000,0.000
14.744,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
14.764,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
14.784,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
14.804,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
14.824,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
14.844,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
14.864,W,0.210,0.270,0.218,0.218,-0.0045,0.0315,0.600,0.000,0.000
14.884,W,0.210,0.270,0.073,0.218,0.0455,0.0314,0.600,0.000,0.000
14.904,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
14.924,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
14.944,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
14.964,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
14.984,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
15.004,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
15.024,W,0.210,0.270,0.144,0.144,0.0393,0.0753,0.600,0.000,0.000
15.044,W,0.210,0.270,0.146,0.219,0.0386,0.0309,0.600,0.000,0.000
15.064,W,0.210,0.270,0.072,0.145,0.0825,0.0750,0.600,0.000,0.000
15.084,W,0.210,0.270,0.145,0.218,0.0389,0.0313,0.600,0.000,0.000
15.104,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
15.124,W,0.210,0.270,0.145,0.218,0.0389,0.0313,0.600,0.000,0.000
15.144,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
15.164,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
15.184,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
15.204,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
15.224,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
15.244,W,0.210,0.270,0.072,0.216,0.0829,0.0326,0.600,0.000,0.000
15.264,W,0.210,0.270,0.146,0.146,0.0381,0.0741,0.600,0.000,0.000
15.284,W,0.210,0.270,0.144,0.216,0.0397,0.0325,0.600,0.000,0.000
15.304,W,0.210,0.270,0.146,0.220,0.0382,0.0303,0.600,0.000,0.000
15.324,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
15.344,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
15.364,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
15.384,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
15.404,W,0.210,0.270,0.218,0.145,-0.0046,0.0749,0.600,0.000,0.000
15.424,W,0.210,0.270,0.145,0.217,0.0393,0.0319,0.600,0.000,0.000
15.444,W,0.210,0.270,0.073,0.146,0.0823,0.0746,0.600,0.000,0.000
15.464,W,0.210,0.270,0.072,0.216,0.0827,0.0322,0.600,0.000,0.000
15.484,W,0.210,0.270,0.146,0.219,0.0385,0.0307,0.600,0.000,0.000
15.504,W,0.210,0.270,0.218,0.218,-0.0046,0.0314,0.600,0.000,0.000
15.524,W,0.210,0.270,0.145,0.145,0.0389,0.0750,0.600,0.000,0.000
15.544,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
15.564,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
15.584,W,0.210,0.270,0.073,0.290,0.0825,-0.0121,0.600,0.000,0.000
15.604,W,0.210,0.270,0.144,0.216,0.0396,0.0324,0.600,0.000,0.000
15.624,W,0.210,0.270,0.146,0.146,0.0383,0.0743,0.600,0.000,0.000
15.644,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
15.664,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
15.684,W,0.210,0.270,0.073,0.290,0.0825,0.0249,0.600,0.000,0.000
15.704,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
15.724,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
15.744,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
15.764,W,0.210,0.270,0.145,0.217,0.0390,0.0316,0.600,0.000,0.000
15.784,W,0.210,0.270,0.073,0.145,0.0824,0.0749,0.600,0.000,0.000
15.804,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
15.824,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
15.844,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
15.864,W,0.210,0.270,0.217,0.217,-0.0040,0.0320,0.600,0.000,0.000
15.884,W,0.210,0.270,0.146,0.292,0.0385,-0.0129,0.600,0.000,0.000
15.904,W,0.210,0.270,0.073,0.145,0.0825,0.0371,0.600,0.000,0.000
15.924,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
15.944,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
15.964,W,0.210,0.270,0.216,0.216,-0.0039,0.0321,0.600,0.000,0.000
15.984,W,0.210,0.270,0.146,0.219,0.0385,0.0307,0.600,0.000,0.000
16.004,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
16.024,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
16.044,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
16.064,W,0.210,0.270,0.218,0.145,-0.0046,0.0750,0.600,0.000,0.000
16.084,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
16.104,W,0.210,0.270,0.145,0.290,0.0389,0.0250,0.600,0.000,0.000
16.124,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
16.144,W,0.210,0.270,0.072,0.217,0.0827,0.0320,0.600,0.000,0.000
16.164,W,0.210,0.270,0.073,0.219,0.0823,0.0308,0.600,0.000,0.000
16.184,W,0.210,0.270,0.218,0.145,0.0323,0.0750,0.600,0.000,0.000
16.204,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
16.224,W,0.210,0.270,0.218,0.145,-0.0046,0.0749,0.600,0.000,0.000
16.244,W,0.210,0.270,0.145,0.218,0.0390,0.0315,0.600,0.000,0.000
16.264,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
16.284,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
16.304,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
16.324,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
16.344,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
16.364,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
16.384,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
16.404,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
16.424,W,0.210,0.270,0.072,0.217,0.0826,0.0319,0.600,0.000,0.000
16.444,W,0.210,0.270,0.218,0.146,0.0326,0.0746,0.600,0.000,0.000
16.464,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
16.484,W,0.210,0.270,0.218,0.290,-0.0046,0.0250,0.600,0.000,0.000
16.504,W,0.210,0.270,0.073,0.218,0.0454,0.0314,0.600,0.000,0.000
16.524,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
16.544,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
16.564,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
16.584,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
16.604,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
16.624,W,0.210,0.270,0.145,0.218,0.0390,0.0315,0.600,0.000,0.000
16.644,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
16.664,W,0.210,0.270,0.145,0.217,0.0392,0.0318,0.600,0.000,0.000
16.684,W,0.210,0.270,0.073,0.146,0.0823,0.0747,0.600,0.000,0.000
16.704,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
16.724,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
16.744,W,0.210,0.270,0.218,0.145,-0.0045,0.0750,0.600,0.000,0.000
16.764,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
16.784,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
16.804,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
16.824,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
16.844,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
16.864,W,0.210,0.270,0.145,0.145,0.0390,0.0749,0.600,0.000,0.000
16.884,W,0.210,0.270,0.145,0.290,0.0389,0.0249,0.600,0.000,0.000
16.904,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
16.924,W,0.210,0.270,0.144,0.217,0.0394,0.0321,0.600,0.000,0.000
16.944,W,0.210,0.270,0.073,0.219,0.0823,0.0308,0.600,0.000,0.000
16.964,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
16.984,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
17.004,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
17.024,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
17.044,W,0.210,0.270,0.144,0.288,0.0397,-0.0106,0.600,0.000,0.000
17.064,W,0.210,0.270,0.146,0.146,0.0382,0.0394,0.600,0.000,0.000
17.084,W,0.210,0.270,0.145,0.145,0.0392,0.0752,0.600,0.000,0.000
17.104,W,0.210,0.270,0.146,0.146,0.0387,0.0747,0.600,0.000,0.000
17.124,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
17.144,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
17.164,W,0.210,0.270,0.073,0.290,0.0825,-0.0121,0.600,0.000,0.000
17.184,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
17.204,W,0.210,0.270,0.218,0.145,-0.0046,0.0749,0.600,0.000,0.000
17.224,W,0.210,0.270,0.073,0.145,0.0454,0.0750,0.600,0.000,0.000
17.244,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
17.264,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
17.284,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
17.304,W,0.210,0.270,0.218,0.145,-0.0045,0.0750,0.600,0.000,0.000
17.324,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
17.344,W,0.210,0.270,0.072,0.217,0.0825,0.0315,0.600,0.000,0.000
17.364,W,0.210,0.270,0.073,0.218,0.0824,0.0313,0.600,0.000,0.000
17.384,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
17.404,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
17.424,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
17.444,W,0.210,0.270,0.145,0.145,0.0392,0.0752,0.600,0.000,0.000
17.464,W,0.210,0.270,0.073,0.218,0.0824,0.0311,0.600,0.000,0.000
17.485,W,0.210,0.270,0.072,0.217,0.0825,0.0316,0.600,0.000,0.000
17.505,W,0.210,0.270,0.218,0.218,0.0325,0.0314,0.600,0.000,0.000
17.525,W,0.210,0.270,0.144,0.144,0.0394,0.0754,0.600,0.000,0.000
17.545,W,0.210,0.270,0.219,0.146,-0.0052,0.0745,0.600,0.000,0.000
17.565,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
17.585,W,0.210,0.270,0.073,0.290,0.0825,-0.0121,0.600,0.000,0.000
17.605,W,0.210,0.270,0.073,0.145,0.0825,0.0379,0.600,0.000,0.000
17.625,W,0.210,0.270,0.215,0.215,0.0325,0.0332,0.600,0.000,0.000
17.645,W,0.210,0.270,0.147,0.074,0.0377,0.0832,0.600,0.000,0.000
17.665,W,0.210,0.270,0.218,0.145,-0.0046,0.0749,0.600,0.000,0.000
17.685,W,0.210,0.270,0.073,0.218,0.0454,0.0314,0.600,0.000,0.000
17.705,W,0.210,0.270,0.144,0.216,0.0395,0.0323,0.600,0.000,0.000
17.725,W,0.210,0.270,0.072,0.217,0.0826,0.0319,0.600,0.000,0.000
17.745,W,0.210,0.270,0.073,0.147,0.0820,0.0740,0.600,0.000,0.000
17.765,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
17.785,W,0.210,0.270,0.218,0.218,0.0325,0.0314,0.600,0.000,0.000
17.805,W,0.210,0.270,0.218,0.218,-0.0046,0.0314,0.600,0.000,0.000
17.825,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
17.845,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
17.865,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
17.885,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
17.905,W,0.210,0.270,0.145,0.145,0.0392,0.0752,0.600,0.000,0.000
17.925,W,0.210,0.270,0.073,0.218,0.0823,0.0310,0.600,0.000,0.000
17.945,W,0.210,0.270,0.144,0.216,0.0397,0.0326,0.600,0.000,0.000
17.965,W,0.210,0.270,0.145,0.145,0.0388,0.0748,0.600,0.000,0.000
17.985,W,0.210,0.270,0.146,0.219,0.0383,0.0305,0.600,0.000,0.000
18.005,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
18.024,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
18.045,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
18.065,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
18.085,W,0.210,0.270,0.145,0.290,0.0389,-0.0121,0.600,0.000,0.000
18.105,W,0.210,0.270,0.218,0.218,-0.0046,0.0314,0.600,0.000,0.000
18.125,W,0.210,0.270,0.216,0.144,-0.0036,0.0756,0.600,0.000,0.000
18.145,W,0.210,0.270,0.073,0.146,0.0464,0.0743,0.600,0.000,0.000
18.165,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
18.185,W,0.210,0.270,0.073,0.218,0.0825,0.0315,0.600,0.000,0.000
18.205,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
18.224,W,0.210,0.270,0.218,0.218,0.0325,0.0314,0.600,0.000,0.000
18.245,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
18.265,W,0.210,0.270,0.218,0.145,-0.0046,0.0749,0.600,0.000,0.000
18.285,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
18.305,W,0.210,0.270,0.072,0.217,0.0826,0.0319,0.600,0.000,0.000
18.325,W,0.210,0.270,0.073,0.291,0.0823,-0.0127,0.600,0.000,0.000
18.345,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
18.365,W,0.210,0.270,0.218,0.145,-0.0046,0.0749,0.600,0.000,0.000
18.385,W,0.210,0.270,0.073,0.145,0.0454,0.0750,0.600,0.000,0.000
18.405,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
18.425,W,0.210,0.270,0.071,0.213,0.0834,0.0341,0.600,0.000,0.000
18.445,W,0.210,0.270,0.074,0.148,0.0816,0.0731,0.600,0.000,0.000
18.465,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
18.485,W,0.210,0.270,0.218,0.145,0.0325,0.0750,0.600,0.000,0.000
18.505,W,0.210,0.270,0.217,0.217,-0.0045,0.0315,0.600,0.000,0.000
18.525,W,0.210,0.270,0.145,0.218,0.0389,0.0313,0.600,0.000,0.000
18.545,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
18.565,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
18.585,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
18.604,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
18.625,W,0.210,0.270,0.072,0.216,0.0828,0.0324,0.600,0.000,0.000
18.645,W,0.210,0.270,0.146,0.219,0.0383,0.0304,0.600,0.000,0.000
18.665,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
18.684,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
18.705,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
18.725,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
18.745,W,0.210,0.270,0.144,0.289,0.0394,-0.0112,0.600,0.000,0.000
18.765,W,0.210,0.270,0.146,0.146,0.0385,0.0388,0.600,0.000,0.000
18.785,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
18.805,W,0.210,0.270,0.145,0.073,0.0390,0.0814,0.600,0.000,0.000
18.825,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
18.845,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
