t,cmd,setL,setR,rpsL,rpsR,outL,outR,Kp,Ki,Kd
18.168,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.188,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.208,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.228,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.248,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.268,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.288,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.308,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.328,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.348,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.368,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.388,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.408,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.428,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.448,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.468,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.488,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.508,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.528,A,-0.030,0.030,0.000,0.000,-0.0180,0.0180,0.600,0.000,0.000
18.548,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.568,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.588,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.608,A,-0.030,0.030,0.000,0.000,-0.0180,0.0180,0.600,0.000,0.000
18.628,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.648,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.668,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.688,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.708,A,-0.030,0.030,0.000,0.000,-0.0180,0.0180,0.600,0.000,0.000
18.728,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.748,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.768,A,-0.030,0.030,0.000,0.000,-0.0180,0.0180,0.600,0.000,0.000
18.789,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.808,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.828,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.848,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.868,A,-0.030,0.030,0.000,0.000,-0.0180,0.0180,0.600,0.000,0.000
18.889,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.908,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.928,A,-0.030,0.030,0.000,0.000,-0.0180,0.0180,0.600,0.000,0.000
18.948,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.968,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
18.988,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.008,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.028,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.048,A,-0.030,0.030,0.000,0.000,-0.0180,0.0180,0.600,0.000,0.000
19.068,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.089,A,-0.030,0.030,0.000,0.000,-0.0180,0.0180,0.600,0.000,0.000
19.109,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.128,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.148,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.168,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.188,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.208,A,-0.030,0.030,0.000,0.000,-0.0180,0.0180,0.600,0.000,0.000
19.228,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.248,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.268,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.288,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.308,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.328,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.348,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.368,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.388,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.408,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.428,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.448,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.468,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.488,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.508,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.528,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.548,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.568,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.588,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.608,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.628,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.648,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.668,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.688,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.708,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.728,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.748,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.768,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.788,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.808,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.828,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.848,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.868,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.888,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.908,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.928,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.948,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.968,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
19.988,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
20.008,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
20.028,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
20.048,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
20.068,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
20.088,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
20.108,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
20.128,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
20.148,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
20.168,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
