t,cmd,setL,setR,rpsL,rpsR,outL,outR,Kp,Ki,Kd
32.666,A,-0.040,0.640,0.000,0.518,-0.0240,0.0779,0.600,0.000,0.000
32.686,A,-0.040,0.640,0.000,0.504,-0.0240,0.0814,0.600,0.000,0.000
32.706,A,-0.040,0.640,0.000,0.438,-0.0240,0.1210,0.600,0.000,0.000
32.726,A,-0.100,0.700,0.000,0.501,-0.0600,0.1196,0.600,0.000,0.000
32.746,A,-0.100,0.700,0.000,0.515,-0.0600,0.1113,0.600,0.000,0.000
32.766,A,-0.100,0.700,0.000,0.508,-0.0600,0.1150,0.600,0.000,0.000
32.786,A,-0.100,0.700,-0.073,0.580,-0.0165,0.0719,0.600,0.000,0.000
32.807,A,-0.160,0.760,0.000,0.565,-0.0665,0.1171,0.600,0.000,0.000
32.826,A,-0.160,0.760,0.000,0.597,-0.0960,0.0979,0.600,0.000,0.000
32.846,A,-0.160,0.760,0.000,0.653,-0.0960,0.0643,0.600,0.000,0.000
32.866,A,-0.160,0.760,-0.145,0.580,-0.0460,0.1078,0.600,0.000,0.000
32.887,A,-0.220,0.800,-0.143,0.573,-0.0461,0.1365,0.600,0.000,0.000
32.907,A,-0.220,0.800,-0.145,0.651,-0.0452,0.0892,0.600,0.000,0.000
32.926,A,-0.220,0.800,-0.074,0.590,-0.0878,0.1262,0.600,0.000,0.000
32.947,A,-0.220,0.800,-0.217,0.650,-0.0378,0.0902,0.600,0.000,0.000
32.967,A,-0.280,0.800,-0.071,0.779,-0.0878,0.0402,0.600,0.000,0.000
32.986,A,-0.280,0.800,-0.075,0.672,-0.1232,0.0768,0.600,0.000,0.000
33.006,A,-0.280,0.800,-0.145,0.581,-0.0809,0.1268,0.600,0.000,0.000
33.026,A,-0.280,0.800,-0.073,0.653,-0.1245,0.0884,0.600,0.000,0.000
33.047,A,-0.280,0.800,-0.144,0.722,-0.0813,0.0466,0.600,0.000,0.000
33.067,A,-0.340,0.800,-0.142,0.638,-0.1189,0.0966,0.600,0.000,0.000
33.086,A,-0.340,0.800,-0.224,0.597,-0.0697,0.1218,0.600,0.000,0.000
33.107,A,-0.340,0.800,-0.218,0.653,-0.0735,0.0884,0.600,0.000,0.000
33.126,A,-0.340,0.800,-0.218,0.580,-0.0734,0.1318,0.600,0.000,0.000
33.146,A,-0.400,0.800,-0.216,0.647,-0.1106,0.0918,0.600,0.000,0.000
33.166,A,-0.400,0.800,-0.220,0.733,-0.1081,0.0418,0.600,0.000,0.000
33.186,A,-0.400,0.800,-0.290,0.580,-0.0660,0.0918,0.600,0.000,0.000
33.206,A,-0.400,0.800,-0.290,0.652,-0.0660,0.0886,0.600,0.000,0.000
33.226,A,-0.400,0.800,-0.359,0.646,-0.0246,0.0924,0.600,0.000,0.000
33.247,A,-0.400,0.800,-0.220,0.587,-0.0746,0.1280,0.600,0.000,0.000
33.267,A,-0.400,0.800,-0.290,0.580,-0.0659,0.1318,0.600,0.000,0.000
33.287,A,-0.400,0.800,-0.286,0.715,-0.0683,0.0818,0.600,0.000,0.000
33.306,A,-0.400,0.800,-0.221,0.662,-0.1076,0.0827,0.600,0.000,0.000
33.327,A,-0.400,0.800,-0.290,0.653,-0.0659,0.0883,0.600,0.000,0.000
33.346,A,-0.400,0.800,-0.286,0.715,-0.0685,0.0511,0.600,0.000,0.000
33.366,A,-0.400,0.800,-0.221,0.589,-0.1074,0.1011,0.600,0.000,0.000
33.386,A,-0.400,0.800,-0.363,0.653,-0.0574,0.0882,0.600,0.000,0.000
33.406,A,-0.400,0.800,-0.290,0.726,-0.0659,0.0447,0.600,0.000,0.000
33.426,A,-0.400,0.800,-0.290,0.653,-0.0659,0.0883,0.600,0.000,0.000
33.447,A,-0.400,0.800,-0.290,0.652,-0.0661,0.0887,0.600,0.000,0.000
33.467,A,-0.400,0.800,-0.286,0.571,-0.0686,0.1373,0.600,0.000,0.000
33.487,A,-0.400,0.800,-0.293,0.659,-0.0642,0.0873,0.600,0.000,0.000
33.507,A,-0.400,0.800,-0.219,0.584,-0.1086,0.1295,0.600,0.000,0.000
33.527,A,-0.400,0.800,-0.286,0.715,-0.0684,0.0795,0.600,0.000,0.000
33.546,A,-0.400,0.800,-0.221,0.589,-0.1075,0.1266,0.600,0.000,0.000
33.566,A,-0.400,0.800,-0.363,0.653,-0.0575,0.0882,0.600,0.000,0.000
33.586,A,-0.400,0.800,-0.363,0.580,-0.0225,0.1319,0.600,0.000,0.000
33.607,D,-0.340,0.740,-0.209,0.558,-0.0725,0.1095,0.600,0.000,0.000
33.626,D,-0.340,0.740,-0.227,0.530,-0.0679,0.1262,0.600,0.000,0.000
33.646,D,-0.340,0.740,-0.216,0.503,-0.0746,0.1420,0.600,0.000,0.000
33.666,D,-0.340,0.740,-0.220,0.512,-0.0723,0.1366,0.600,0.000,0.000
33.686,D,-0.340,0.740,-0.145,0.580,-0.1170,0.0958,0.600,0.000,0.000
33.705,D,-0.340,0.740,-0.145,0.508,-0.1169,0.1392,0.600,0.000,0.000
33.726,D,-0.340,0.740,-0.216,0.433,-0.0741,0.1843,0.600,0.000,0.000
33.746,D,-0.340,0.740,-0.219,0.510,-0.0729,0.1381,0.600,0.000,0.000
33.766,D,-0.340,0.740,-0.145,0.581,-0.1169,0.0955,0.600,0.000,0.000
33.786,D,-0.340,0.740,-0.218,0.435,-0.0735,0.1455,0.600,0.000,0.000
33.806,D,-0.340,0.740,-0.215,0.574,-0.0748,0.0995,0.600,0.000,0.000
33.826,D,-0.340,0.740,-0.220,0.513,-0.0720,0.1360,0.600,0.000,0.000
33.846,D,-0.340,0.740,-0.216,0.504,-0.0745,0.1417,0.600,0.000,0.000
33.866,D,-0.340,0.740,-0.146,0.585,-0.1163,0.0931,0.600,0.000,0.000
33.886,D,-0.340,0.740,-0.145,0.508,-0.1170,0.1394,0.600,0.000,0.000
33.906,D,-0.340,0.740,-0.143,0.499,-0.1184,0.1444,0.600,0.000,0.000
33.926,D,-0.340,0.740,-0.148,0.517,-0.1154,0.1340,0.600,0.000,0.000
33.946,D,-0.340,0.740,-0.218,0.435,-0.0735,0.1829,0.600,0.000,0.000
33.966,D,-0.340,0.740,-0.145,0.508,-0.1170,0.1393,0.600,0.000,0.000
33.986,D,-0.340,0.740,-0.214,0.500,-0.0754,0.1439,0.600,0.000,0.000
34.006,D,-0.340,0.740,-0.147,0.516,-0.1156,0.1346,0.600,0.000,0.000
34.026,D,-0.340,0.740,-0.145,0.508,-0.1169,0.1393,0.600,0.000,0.000
34.045,D,-0.340,0.740,-0.145,0.508,-0.1169,0.1391,0.600,0.000,0.000
34.065,D,-0.340,0.740,-0.218,0.580,-0.0734,0.0957,0.600,0.000,0.000
34.085,D,-0.340,0.740,-0.218,0.435,-0.0734,0.1457,0.600,0.000,0.000
34.105,D,-0.340,0.740,-0.216,0.577,-0.0743,0.0980,0.600,0.000,0.000
34.125,D,-0.340,0.740,-0.146,0.511,-0.1164,0.1373,0.600,0.000,0.000
34.145,D,-0.340,0.740,-0.216,0.432,-0.0744,0.1848,0.600,0.000,0.000
34.165,D,-0.340,0.740,-0.146,0.585,-0.1163,0.1348,0.600,0.000,0.000
34.186,D,-0.280,0.680,-0.216,0.503,-0.0663,0.1062,0.600,0.000,0.000
34.205,D,-0.280,0.680,-0.146,0.512,-0.0801,0.1005,0.600,0.000,0.000
34.225,D,-0.280,0.680,-0.073,0.508,-0.1245,0.1033,0.600,0.000,0.000
34.246,D,-0.280,0.680,-0.145,0.435,-0.0810,0.1470,0.600,0.000,0.000
34.266,D,-0.280,0.680,-0.145,0.506,-0.0812,0.1043,0.600,0.000,0.000
34.285,D,-0.280,0.680,-0.073,0.437,-0.1243,0.1461,0.600,0.000,0.000
34.306,D,-0.280,0.680,-0.145,0.435,-0.0809,0.1468,0.600,0.000,0.000
34.326,D,-0.280,0.680,-0.144,0.432,-0.0816,0.1487,0.600,0.000,0.000
34.345,D,-0.280,0.680,-0.146,0.439,-0.0803,0.1448,0.600,0.000,0.000
34.365,D,-0.280,0.680,-0.073,0.508,-0.1245,0.1033,0.600,0.000,0.000
34.385,D,-0.280,0.680,-0.145,0.435,-0.0810,0.1469,0.600,0.000,0.000
34.405,D,-0.280,0.680,-0.145,0.508,-0.0809,0.1033,0.600,0.000,0.000
34.425,D,-0.280,0.680,-0.145,0.362,-0.0812,0.1533,0.600,0.000,0.000
34.445,D,-0.280,0.680,-0.145,0.436,-0.0807,0.1462,0.600,0.000,0.000
34.466,D,-0.280,0.680,-0.073,0.435,-0.1245,0.1467,0.600,0.000,0.000
34.486,D,-0.280,0.680,-0.218,0.435,-0.0745,0.1469,0.600,0.000,0.000
34.506,D,-0.280,0.680,-0.218,0.508,-0.0374,0.1033,0.600,0.000,0.000
34.525,D,-0.280,0.680,-0.073,0.435,-0.0874,0.1469,0.600,0.000,0.000
34.546,D,-0.280,0.680,-0.072,0.431,-0.1249,0.1493,0.600,0.000,0.000
34.566,D,-0.280,0.680,-0.146,0.512,-0.0802,0.1005,0.600,0.000,0.000
34.586,D,-0.280,0.680,-0.145,0.363,-0.0810,0.1505,0.600,0.000,0.000
34.606,D,-0.280,0.680,-0.072,0.433,-0.1247,0.1481,0.600,0.000,0.000
34.626,D,-0.280,0.680,-0.073,0.510,-0.1243,0.1019,0.600,0.000,0.000
34.646,D,-0.280,0.680,-0.145,0.363,-0.0809,0.1519,0.600,0.000,0.000
34.666,D,-0.280,0.680,-0.145,0.435,-0.0810,0.1469,0.600,0.000,0.000
34.686,D,-0.220,0.620,-0.143,0.358,-0.0462,0.1574,0.600,0.000,0.000
34.706,D,-0.220,0.620,-0.073,0.440,-0.0880,0.1079,0.600,0.000,0.000
34.726,D,-0.220,0.620,-0.073,0.437,-0.0883,0.1099,0.600,0.000,0.000
34.746,D,-0.220,0.620,-0.145,0.362,-0.0451,0.1547,0.600,0.000,0.000
34.766,D,-0.160,0.560,0.000,0.426,-0.0951,0.1047,0.600,0.000,0.000
34.786,D,-0.160,0.560,-0.074,0.295,-0.0517,0.1547,0.600,0.000,0.000
34.806,D,-0.160,0.560,-0.073,0.365,-0.0522,0.1170,0.600,0.000,0.000
34.827,D,-0.160,0.560,0.000,0.428,-0.0960,0.0793,0.600,0.000,0.000
34.846,D,-0.160,0.560,-0.074,0.295,-0.0517,0.1293,0.600,0.000,0.000
34.867,D,-0.100,0.500,0.000,0.286,-0.0600,0.1285,0.600,0.000,0.000
34.886,D,-0.100,0.500,0.000,0.364,-0.0600,0.0817,0.600,0.000,0.000
34.906,D,-0.100,0.500,-0.073,0.220,-0.0159,0.1317,0.600,0.000,0.000
34.926,D,-0.100,0.500,0.000,0.290,-0.0600,0.1259,0.600,0.000,0.000
34.946,D,-0.040,0.440,0.000,0.280,-0.0240,0.0960,0.600,0.000,0.000
34.965,D,-0.040,0.440,0.000,0.226,-0.0240,0.1284,0.600,0.000,0.000
34.985,D,-0.040,0.440,0.000,0.218,-0.0240,0.1333,0.600,0.000,0.000
35.005,D,-0.040,0.440,0.000,0.217,-0.0240,0.1336,0.600,0.000,0.000
35.026,D,0.020,0.380,0.000,0.215,0.0120,0.0992,0.600,0.000,0.000
35.045,D,0.020,0.380,0.000,0.147,0.0120,0.1398,0.600,0.000,0.000
35.065,D,0.020,0.380,0.000,0.218,0.0120,0.0974,0.600,0.000,0.000
35.085,D,0.020,0.380,0.000,0.145,0.0120,0.1409,0.600,0.000,0.000
35.106,D,0.080,0.320,0.000,0.210,0.0480,0.0909,0.600,0.000,0.000
35.125,D,0.080,0.320,0.000,0.075,0.0480,0.1409,0.600,0.000,0.000
35.145,D,0.080,0.320,0.000,0.218,0.0480,0.0909,0.600,0.000,0.000
35.165,D,0.080,0.320,0.000,0.073,0.0480,0.1409,0.600,0.000,0.000
35.186,D,0.140,0.260,0.000,0.215,0.0840,0.0909,0.600,0.000,0.000
35.205,D,0.140,0.260,0.073,0.073,0.0400,0.1120,0.600,0.000,0.000
35.225,D,0.140,0.260,0.073,0.145,0.0405,0.0689,0.600,0.000,0.000
35.245,D,0.140,0.260,0.073,0.073,0.0405,0.1125,0.600,0.000,0.000
35.266,D,0.200,0.200,0.000,0.000,0.0905,0.1200,0.600,0.000,0.000
35.285,D,0.200,0.200,0.074,0.000,0.0759,0.1200,0.600,0.000,0.000
35.305,D,0.200,0.200,0.145,0.073,0.0329,0.0765,0.600,0.000,0.000
35.325,D,0.200,0.200,0.073,0.000,0.0765,0.1200,0.600,0.000,0.000
35.345,D,0.200,0.200,0.000,0.073,0.1200,0.0765,0.600,0.000,0.000
35.365,D,0.200,0.200,0.145,0.000,0.0700,0.1200,0.600,0.000,0.000
35.385,D,0.200,0.200,0.073,0.000,0.0765,0.1200,0.600,0.000,0.000
35.405,D,0.200,0.200,0.073,0.073,0.0765,0.0765,0.600,0.000,0.000
35.425,D,0.200,0.200,0.073,0.073,0.0765,0.0765,0.600,0.000,0.000
35.445,D,0.200,0.200,0.073,0.000,0.0765,0.1200,0.600,0.000,0.000
35.465,D,0.200,0.200,0.000,0.073,0.1200,0.0765,0.600,0.000,0.000
35.485,D,0.200,0.200,0.073,0.000,0.0765,0.1200,0.600,0.000,0.000
35.505,D,0.200,0.200,0.145,0.073,0.0330,0.0765,0.600,0.000,0.000
35.526,D,0.200,0.200,0.000,0.000,0.0830,0.1200,0.600,0.000,0.000
35.546,D,0.200,0.200,0.000,0.145,0.1200,0.0700,0.600,0.000,0.000
35.566,D,0.200,0.200,0.145,0.073,0.0700,0.0765,0.600,0.000,0.000
35.586,D,0.200,0.200,0.073,0.073,0.0765,0.0765,0.600,0.000,0.000
35.606,D,0.200,0.200,0.145,0.145,0.0330,0.0330,0.600,0.000,0.000
35.625,D,0.200,0.200,0.073,0.000,0.0764,0.0830,0.600,0.000,0.000
35.645,D,0.200,0.200,0.145,0.073,0.0330,0.0765,0.600,0.000,0.000
35.665,D,0.200,0.200,0.000,0.000,0.0830,0.1200,0.600,0.000,0.000
35.685,D,0.200,0.200,0.073,0.145,0.0765,0.0700,0.600,0.000,0.000
35.705,D,0.200,0.200,0.073,0.000,0.0765,0.1200,0.600,0.000,0.000
35.725,D,0.200,0.200,0.073,0.073,0.0765,0.0765,0.600,0.000,0.000
35.745,D,0.200,0.200,0.073,0.073,0.0765,0.0765,0.600,0.000,0.000
35.765,D,0.200,0.200,0.073,0.073,0.0765,0.0765,0.600,0.000,0.000
35.785,D,0.200,0.200,0.073,0.073,0.0765,0.0765,0.600,0.000,0.000
35.806,D,0.200,0.200,0.000,0.000,0.1200,0.1200,0.600,0.000,0.000
35.825,D,0.200,0.200,0.073,0.073,0.0765,0.0765,0.600,0.000,0.000
35.845,D,0.200,0.200,0.000,0.073,0.1200,0.0765,0.600,0.000,0.000
35.865,D,0.200,0.200,0.073,0.145,0.0765,0.0329,0.600,0.000,0.000
35.885,D,0.200,0.200,0.144,0.072,0.0335,0.0768,0.600,0.000,0.000
35.906,D,0.200,0.200,0.000,0.000,0.0835,0.1200,0.600,0.000,0.000
35.925,D,0.200,0.200,0.000,0.145,0.1200,0.0700,0.600,0.000,0.000
35.946,D,0.200,0.200,0.143,0.143,0.0700,0.0341,0.600,0.000,0.000
35.965,D,0.200,0.200,0.074,0.074,0.0759,0.0759,0.600,0.000,0.000
35.985,D,0.200,0.200,0.073,0.073,0.0765,0.0765,0.600,0.000,0.000
36.005,D,0.200,0.200,0.145,0.073,0.0329,0.0765,0.600,0.000,0.000
36.025,D,0.200,0.200,0.073,0.073,0.0765,0.0765,0.600,0.000,0.000
36.045,D,0.200,0.200,0.000,0.000,0.1200,0.1200,0.600,0.000,0.000
36.065,D,0.200,0.200,0.072,0.072,0.0767,0.0767,0.600,0.000,0.000
36.085,D,0.200,0.200,0.073,0.000,0.0762,0.1200,0.600,0.000,0.000
36.105,D,0.200,0.200,0.073,0.073,0.0765,0.0765,0.600,0.000,0.000
36.125,D,0.200,0.200,0.145,0.000,0.0330,0.1200,0.600,0.000,0.000
36.145,D,0.200,0.200,0.073,0.073,0.0765,0.0765,0.600,0.000,0.000
36.166,D,0.260,0.140,0.000,0.000,0.1265,0.0840,0.600,0.000,0.000
36.185,D,0.260,0.140,0.147,0.000,0.0765,0.0840,0.600,0.000,0.000
36.205,D,0.260,0.140,0.073,0.073,0.1124,0.0404,0.600,0.000,0.000
36.225,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
36.245,D,0.260,0.140,0.144,0.000,0.0695,0.0840,0.600,0.000,0.000
36.266,D,0.260,0.140,0.073,0.000,0.1122,0.0840,0.600,0.000,0.000
36.285,D,0.260,0.140,0.218,0.073,0.0622,0.0405,0.600,0.000,0.000
36.305,D,0.260,0.140,0.218,0.000,0.0254,0.0840,0.600,0.000,0.000
36.325,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
36.345,D,0.260,0.140,0.145,0.073,0.0690,0.0405,0.600,0.000,0.000
36.365,D,0.260,0.140,0.218,0.000,0.0254,0.0840,0.600,0.000,0.000
36.385,D,0.260,0.140,0.073,0.073,0.0754,0.0405,0.600,0.000,0.000
36.405,D,0.260,0.140,0.000,0.000,0.1254,0.0840,0.600,0.000,0.000
36.426,D,0.260,0.140,0.145,0.073,0.0754,0.0405,0.600,0.000,0.000
36.446,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
36.465,D,0.260,0.140,0.145,0.073,0.0689,0.0405,0.600,0.000,0.000
36.485,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
36.506,D,0.260,0.140,0.145,0.072,0.0691,0.0405,0.600,0.000,0.000
36.526,D,0.260,0.140,0.145,0.073,0.0688,0.0404,0.600,0.000,0.000
36.545,D,0.260,0.140,0.145,0.000,0.0690,0.0840,0.600,0.000,0.000
36.565,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
36.585,D,0.260,0.140,0.145,0.145,0.0690,0.0340,0.600,0.000,0.000
36.605,D,0.260,0.140,0.145,0.073,0.0689,0.0405,0.600,0.000,0.000
36.625,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
36.645,D,0.260,0.140,0.145,0.073,0.0690,0.0404,0.600,0.000,0.000
36.665,D,0.260,0.140,0.000,0.000,0.1190,0.0840,0.600,0.000,0.000
36.685,D,0.260,0.140,0.145,0.000,0.0690,0.0840,0.600,0.000,0.000
36.705,D,0.260,0.140,0.071,0.000,0.1131,0.0840,0.600,0.000,0.000
36.725,D,0.260,0.140,0.074,0.074,0.1118,0.0398,0.600,0.000,0.000
36.746,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
36.766,D,0.260,0.140,0.073,0.073,0.1125,0.0405,0.600,0.000,0.000
36.785,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
36.806,D,0.260,0.140,0.142,0.071,0.0705,0.0413,0.600,0.000,0.000
36.825,D,0.260,0.140,0.148,0.000,0.0673,0.0840,0.600,0.000,0.000
36.845,D,0.260,0.140,0.072,0.000,0.1125,0.0840,0.600,0.000,0.000
36.865,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
36.885,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
36.905,D,0.260,0.140,0.073,0.073,0.1125,0.0405,0.600,0.000,0.000
36.925,D,0.260,0.140,0.145,0.000,0.0690,0.0840,0.600,0.000,0.000
36.945,D,0.260,0.140,0.072,0.000,0.1126,0.0840,0.600,0.000,0.000
36.965,D,0.260,0.140,0.073,0.000,0.1124,0.0840,0.600,0.000,0.000
36.985,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
37.005,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
37.025,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
37.045,D,0.260,0.140,0.145,0.000,0.0690,0.0840,0.600,0.000,0.000
37.065,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
37.085,D,0.260,0.140,0.073,0.073,0.1125,0.0405,0.600,0.000,0.000
37.106,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
37.125,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
37.145,D,0.260,0.140,0.145,0.000,0.0690,0.0840,0.600,0.000,0.000
37.166,D,0.260,0.140,0.073,0.073,0.1125,0.0405,0.600,0.000,0.000
37.185,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
37.205,D,0.260,0.140,0.217,0.000,0.0625,0.0840,0.600,0.000,0.000
37.225,D,0.260,0.140,0.145,0.000,0.0691,0.0840,0.600,0.000,0.000
37.246,D,0.260,0.140,0.145,0.073,0.0688,0.0404,0.600,0.000,0.000
37.266,D,0.260,0.140,0.218,0.000,0.0254,0.0840,0.600,0.000,0.000
37.285,D,0.260,0.140,0.073,0.073,0.0754,0.0405,0.600,0.000,0.000
37.306,D,0.260,0.140,0.144,0.072,0.0693,0.0406,0.600,0.000,0.000
37.326,D,0.260,0.140,0.072,0.000,0.1126,0.0840,0.600,0.000,0.000
37.346,D,0.260,0.140,0.072,0.072,0.1125,0.0405,0.600,0.000,0.000
37.366,D,0.260,0.140,0.073,0.000,0.1121,0.0840,0.600,0.000,0.000
37.385,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
37.406,D,0.260,0.140,0.145,0.073,0.0689,0.0405,0.600,0.000,0.000
37.425,D,0.260,0.140,0.145,0.073,0.0690,0.0405,0.600,0.000,0.000
37.446,D,0.260,0.140,0.218,0.000,0.0254,0.0840,0.600,0.000,0.000
37.466,D,0.260,0.140,0.145,0.145,0.0689,0.0340,0.600,0.000,0.000
37.485,D,0.260,0.140,0.073,0.073,0.1125,0.0405,0.600,0.000,0.000
37.506,D,0.260,0.140,0.145,0.000,0.0692,0.0840,0.600,0.000,0.000
37.525,D,0.260,0.140,0.145,0.000,0.0691,0.0840,0.600,0.000,0.000
37.546,D,0.260,0.140,0.146,0.146,0.0685,0.0340,0.600,0.000,0.000
37.565,D,0.260,0.140,0.145,0.000,0.0690,0.0840,0.600,0.000,0.000
37.585,D,0.260,0.140,0.145,0.073,0.0690,0.0405,0.600,0.000,0.000
37.605,D,0.260,0.140,0.145,0.073,0.0690,0.0405,0.600,0.000,0.000
37.626,D,0.260,0.140,0.072,0.144,0.1129,-0.0023,0.600,0.000,0.000
37.645,D,0.260,0.140,0.146,0.000,0.0681,0.0477,0.600,0.000,0.000
37.665,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
37.685,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
37.706,D,0.260,0.140,0.145,0.145,0.0690,0.0340,0.600,0.000,0.000
37.725,D,0.260,0.140,0.073,0.073,0.1125,0.0405,0.600,0.000,0.000
37.747,D,0.260,0.140,0.072,0.000,0.1130,0.0840,0.600,0.000,0.000
37.765,D,0.260,0.140,0.147,0.000,0.0680,0.0840,0.600,0.000,0.000
37.786,D,0.260,0.140,0.073,0.145,0.1125,0.0340,0.600,0.000,0.000
37.806,D,0.260,0.140,0.142,0.071,0.0705,0.0413,0.600,0.000,0.000
37.826,D,0.260,0.140,0.148,0.074,0.0674,0.0397,0.600,0.000,0.000
37.846,D,0.260,0.140,0.073,0.000,0.1124,0.0840,0.600,0.000,0.000
37.865,D,0.260,0.140,0.218,0.073,0.0624,0.0404,0.600,0.000,0.000
37.885,D,0.260,0.140,0.145,0.073,0.0689,0.0405,0.600,0.000,0.000
37.904,D,0.260,0.140,0.145,0.073,0.0689,0.0405,0.600,0.000,0.000
37.924,D,0.260,0.140,0.145,0.073,0.0690,0.0405,0.600,0.000,0.000
37.944,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
37.964,D,0.260,0.140,0.145,0.073,0.0689,0.0405,0.600,0.000,0.000
37.984,D,0.260,0.140,0.145,0.073,0.0690,0.0405,0.600,0.000,0.000
38.005,D,0.260,0.140,0.144,0.072,0.0695,0.0407,0.600,0.000,0.000
38.025,D,0.260,0.140,0.146,0.000,0.0684,0.0840,0.600,0.000,0.000
38.045,D,0.260,0.140,0.145,0.073,0.0690,0.0405,0.600,0.000,0.000
38.065,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
38.085,D,0.260,0.140,0.145,0.073,0.0689,0.0405,0.600,0.000,0.000
38.105,D,0.260,0.140,0.073,0.073,0.1125,0.0405,0.600,0.000,0.000
38.124,D,0.260,0.140,0.145,0.073,0.0689,0.0405,0.600,0.000,0.000
38.145,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
38.165,D,0.260,0.140,0.145,0.073,0.0689,0.0405,0.600,0.000,0.000
38.184,D,0.260,0.140,0.145,0.073,0.0690,0.0405,0.600,0.000,0.000
38.205,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
38.224,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
38.245,D,0.260,0.140,0.145,0.073,0.0689,0.0405,0.600,0.000,0.000
38.264,D,0.260,0.140,0.145,0.073,0.0690,0.0405,0.600,0.000,0.000
38.284,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
38.304,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
38.325,D,0.260,0.140,0.145,0.073,0.0690,0.0405,0.600,0.000,0.000
38.345,D,0.260,0.140,0.145,0.073,0.0690,0.0405,0.600,0.000,0.000
38.365,D,0.260,0.140,0.145,0.000,0.0690,0.0840,0.600,0.000,0.000
38.384,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
38.405,D,0.260,0.140,0.145,0.073,0.0690,0.0405,0.600,0.000,0.000
38.425,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
38.444,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
38.464,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
38.485,D,0.260,0.140,0.073,0.073,0.1125,0.0405,0.600,0.000,0.000
38.504,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
38.524,D,0.260,0.140,0.073,0.073,0.1125,0.0405,0.600,0.000,0.000
38.544,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
38.564,D,0.260,0.140,0.000,0.000,0.1560,0.0840,0.600,0.000,0.000
38.585,D,0.260,0.140,0.145,0.000,0.1060,0.0840,0.600,0.000,0.000
38.605,D,0.260,0.140,0.146,0.073,0.0686,0.0403,0.600,0.000,0.000
38.625,D,0.260,0.140,0.144,0.000,0.0693,0.0840,0.600,0.000,0.000
38.645,D,0.260,0.140,0.073,0.000,0.1123,0.0840,0.600,0.000,0.000
38.665,D,0.260,0.140,0.145,0.073,0.0689,0.0405,0.600,0.000,0.000
38.685,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
38.705,D,0.260,0.140,0.073,0.073,0.1125,0.0405,0.600,0.000,0.000
38.724,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
38.745,D,0.260,0.140,0.073,0.073,0.1125,0.0405,0.600,0.000,0.000
38.765,D,0.260,0.140,0.145,0.000,0.0689,0.0840,0.600,0.000,0.000
38.785,D,0.260,0.140,0.073,0.073,0.1125,0.0405,0.600,0.000,0.000
38.805,D,0.260,0.140,0.145,0.000,0.0690,0.0840,0.600,0.000,0.000
38.825,D,0.260,0.140,0.073,0.000,0.1125,0.0840,0.600,0.000,0.000
